date,actual_Appliances,predicted_Appliances,record_type
2016-05-25 12:40:00,60.0,74.59,Test Evaluation
2016-05-25 12:50:00,70.0,76.41,Test Evaluation
2016-05-25 13:00:00,50.0,77.97,Test Evaluation
2016-05-25 13:10:00,70.0,74.27,Test Evaluation
2016-05-25 13:20:00,80.0,78.16,Test Evaluation
2016-05-25 13:30:00,70.0,83.14,Test Evaluation
2016-05-25 13:40:00,90.0,85.76,Test Evaluation
2016-05-25 13:50:00,70.0,87.33,Test Evaluation
2016-05-25 14:00:00,80.0,92.31,Test Evaluation
2016-05-25 14:10:00,80.0,93.64,Test Evaluation
2016-05-25 14:20:00,80.0,93.32,Test Evaluation
2016-05-25 14:30:00,80.0,95.79,Test Evaluation
2016-05-25 14:40:00,70.0,93.31,Test Evaluation
2016-05-25 14:50:00,90.0,95.63,Test Evaluation
2016-05-25 15:00:00,80.0,97.86,Test Evaluation
2016-05-25 15:10:00,90.0,97.16,Test Evaluation
2016-05-25 15:20:00,70.0,97.7,Test Evaluation
2016-05-25 15:30:00,80.0,94.81,Test Evaluation
2016-05-25 15:40:00,80.0,95.2,Test Evaluation
2016-05-25 15:50:00,80.0,91.35,Test Evaluation
2016-05-25 16:00:00,90.0,93.77,Test Evaluation
2016-05-25 16:10:00,420.0,92.01,Test Evaluation
2016-05-25 16:20:00,240.0,146.73,Test Evaluation
2016-05-25 16:30:00,270.0,174.29,Test Evaluation
2016-05-25 16:40:00,190.0,208.53,Test Evaluation
2016-05-25 16:50:00,180.0,214.37,Test Evaluation
2016-05-25 17:00:00,70.0,228.36,Test Evaluation
2016-05-25 17:10:00,80.0,153.99,Test Evaluation
2016-05-25 17:20:00,120.0,145.76,Test Evaluation
2016-05-25 17:30:00,190.0,119.61,Test Evaluation
2016-05-25 17:40:00,160.0,124.72,Test Evaluation
2016-05-25 17:50:00,90.0,147.28,Test Evaluation
2016-05-25 18:00:00,100.0,138.21,Test Evaluation
2016-05-25 18:10:00,170.0,133.43,Test Evaluation
2016-05-25 18:20:00,310.0,139.0,Test Evaluation
2016-05-25 18:30:00,120.0,158.96,Test Evaluation
2016-05-25 18:40:00,120.0,163.89,Test Evaluation
2016-05-25 18:50:00,120.0,160.9,Test Evaluation
2016-05-25 19:00:00,120.0,163.0,Test Evaluation
2016-05-25 19:10:00,120.0,154.17,Test Evaluation
2016-05-25 19:20:00,130.0,111.99,Test Evaluation
2016-05-25 19:30:00,110.0,128.54,Test Evaluation
2016-05-25 19:40:00,120.0,126.18,Test Evaluation
2016-05-25 19:50:00,110.0,126.58,Test Evaluation
2016-05-25 20:00:00,110.0,126.11,Test Evaluation
2016-05-25 20:10:00,240.0,122.19,Test Evaluation
2016-05-25 20:20:00,440.0,136.71,Test Evaluation
2016-05-25 20:30:00,160.0,198.69,Test Evaluation
2016-05-25 20:40:00,80.0,212.9,Test Evaluation
2016-05-25 20:50:00,110.0,200.76,Test Evaluation
2016-05-25 21:00:00,70.0,207.88,Test Evaluation
2016-05-25 21:10:00,70.0,153.05,Test Evaluation
2016-05-25 21:20:00,50.0,81.18,Test Evaluation
2016-05-25 21:30:00,50.0,83.44,Test Evaluation
2016-05-25 21:40:00,60.0,83.64,Test Evaluation
2016-05-25 21:50:00,40.0,75.02,Test Evaluation
2016-05-25 22:00:00,50.0,72.22,Test Evaluation
2016-05-25 22:10:00,50.0,70.13,Test Evaluation
2016-05-25 22:20:00,60.0,70.17,Test Evaluation
2016-05-25 22:30:00,50.0,72.03,Test Evaluation
2016-05-25 22:40:00,60.0,68.83,Test Evaluation
2016-05-25 22:50:00,50.0,72.58,Test Evaluation
2016-05-25 23:00:00,60.0,73.13,Test Evaluation
2016-05-25 23:10:00,50.0,73.36,Test Evaluation
2016-05-25 23:20:00,60.0,72.11,Test Evaluation
2016-05-25 23:30:00,50.0,73.52,Test Evaluation
2016-05-25 23:40:00,50.0,71.81,Test Evaluation
2016-05-25 23:50:00,50.0,72.27,Test Evaluation
2016-05-26 00:00:00,50.0,58.56,Test Evaluation
2016-05-26 00:10:00,50.0,57.98,Test Evaluation
2016-05-26 00:20:00,50.0,56.76,Test Evaluation
2016-05-26 00:30:00,60.0,55.56,Test Evaluation
2016-05-26 00:40:00,50.0,57.54,Test Evaluation
2016-05-26 00:50:00,60.0,57.39,Test Evaluation
2016-05-26 01:00:00,60.0,58.58,Test Evaluation
2016-05-26 01:10:00,60.0,60.7,Test Evaluation
2016-05-26 01:20:00,50.0,62.2,Test Evaluation
2016-05-26 01:30:00,50.0,60.59,Test Evaluation
2016-05-26 01:40:00,60.0,61.77,Test Evaluation
2016-05-26 01:50:00,50.0,60.58,Test Evaluation
2016-05-26 02:00:00,50.0,59.46,Test Evaluation
2016-05-26 02:10:00,40.0,57.56,Test Evaluation
2016-05-26 02:20:00,50.0,56.93,Test Evaluation
2016-05-26 02:30:00,50.0,57.6,Test Evaluation
2016-05-26 02:40:00,60.0,56.13,Test Evaluation
2016-05-26 02:50:00,50.0,57.25,Test Evaluation
2016-05-26 03:00:00,60.0,57.4,Test Evaluation
2016-05-26 03:10:00,50.0,61.02,Test Evaluation
2016-05-26 03:20:00,60.0,61.52,Test Evaluation
2016-05-26 03:30:00,50.0,61.74,Test Evaluation
2016-05-26 03:40:00,60.0,60.74,Test Evaluation
2016-05-26 03:50:00,60.0,62.94,Test Evaluation
2016-05-26 04:00:00,50.0,62.66,Test Evaluation
2016-05-26 04:10:00,50.0,63.81,Test Evaluation
2016-05-26 04:20:00,50.0,60.83,Test Evaluation
2016-05-26 04:30:00,50.0,61.53,Test Evaluation
2016-05-26 04:40:00,50.0,58.56,Test Evaluation
2016-05-26 04:50:00,50.0,58.11,Test Evaluation
2016-05-26 05:00:00,60.0,58.56,Test Evaluation
2016-05-26 05:10:00,50.0,62.53,Test Evaluation
2016-05-26 05:20:00,60.0,57.92,Test Evaluation
2016-05-26 05:30:00,50.0,59.56,Test Evaluation
2016-05-26 05:40:00,60.0,59.08,Test Evaluation
2016-05-26 05:50:00,60.0,60.18,Test Evaluation
2016-05-26 06:00:00,60.0,58.9,Test Evaluation
2016-05-26 06:10:00,70.0,62.12,Test Evaluation
2016-05-26 06:20:00,100.0,63.43,Test Evaluation
2016-05-26 06:30:00,40.0,70.94,Test Evaluation
2016-05-26 06:40:00,50.0,68.1,Test Evaluation
2016-05-26 06:50:00,50.0,76.46,Test Evaluation
2016-05-26 07:00:00,80.0,64.84,Test Evaluation
2016-05-26 07:10:00,50.0,65.6,Test Evaluation
2016-05-26 07:20:00,180.0,54.56,Test Evaluation
2016-05-26 07:30:00,90.0,78.8,Test Evaluation
2016-05-26 07:40:00,70.0,88.26,Test Evaluation
2016-05-26 07:50:00,130.0,93.81,Test Evaluation
2016-05-26 08:00:00,360.0,102.77,Test Evaluation
2016-05-26 08:10:00,160.0,152.36,Test Evaluation
2016-05-26 08:20:00,90.0,138.83,Test Evaluation
2016-05-26 08:30:00,90.0,147.86,Test Evaluation
2016-05-26 08:40:00,110.0,151.82,Test Evaluation
2016-05-26 08:50:00,130.0,146.29,Test Evaluation
2016-05-26 09:00:00,100.0,96.73,Test Evaluation
2016-05-26 09:10:00,110.0,103.32,Test Evaluation
2016-05-26 09:20:00,90.0,107.9,Test Evaluation
2016-05-26 09:30:00,80.0,109.52,Test Evaluation
2016-05-26 09:40:00,460.0,102.02,Test Evaluation
2016-05-26 09:50:00,820.0,149.13,Test Evaluation
2016-05-26 10:00:00,350.0,259.12,Test Evaluation
2016-05-26 10:10:00,300.0,298.84,Test Evaluation
2016-05-26 10:20:00,260.0,333.19,Test Evaluation
2016-05-26 10:30:00,290.0,365.26,Test Evaluation
2016-05-26 10:40:00,220.0,312.42,Test Evaluation
2016-05-26 10:50:00,170.0,194.32,Test Evaluation
2016-05-26 11:00:00,90.0,198.03,Test Evaluation
2016-05-26 11:10:00,80.0,171.5,Test Evaluation
2016-05-26 11:20:00,80.0,147.6,Test Evaluation
2016-05-26 11:30:00,100.0,111.05,Test Evaluation
2016-05-26 11:40:00,600.0,97.07,Test Evaluation
2016-05-26 11:50:00,510.0,176.55,Test Evaluation
2016-05-26 12:00:00,280.0,237.79,Test Evaluation
2016-05-26 12:10:00,250.0,268.86,Test Evaluation
2016-05-26 12:20:00,260.0,297.88,Test Evaluation
2016-05-26 12:30:00,250.0,318.25,Test Evaluation
2016-05-26 12:40:00,180.0,232.37,Test Evaluation
2016-05-26 12:50:00,110.0,188.73,Test Evaluation
2016-05-26 13:00:00,80.0,177.91,Test Evaluation
2016-05-26 13:10:00,70.0,154.89,Test Evaluation
2016-05-26 13:20:00,80.0,138.71,Test Evaluation
2016-05-26 13:30:00,70.0,103.6,Test Evaluation
2016-05-26 13:40:00,80.0,93.9,Test Evaluation
2016-05-26 13:50:00,70.0,93.22,Test Evaluation
2016-05-26 14:00:00,80.0,94.36,Test Evaluation
2016-05-26 14:10:00,70.0,96.61,Test Evaluation
2016-05-26 14:20:00,70.0,94.04,Test Evaluation
2016-05-26 14:30:00,70.0,96.55,Test Evaluation
2016-05-26 14:40:00,60.0,95.98,Test Evaluation
2016-05-26 14:50:00,60.0,106.5,Test Evaluation
2016-05-26 15:00:00,60.0,92.01,Test Evaluation
2016-05-26 15:10:00,60.0,91.18,Test Evaluation
2016-05-26 15:20:00,60.0,88.12,Test Evaluation
2016-05-26 15:30:00,50.0,86.59,Test Evaluation
2016-05-26 15:40:00,70.0,86.27,Test Evaluation
2016-05-26 15:50:00,70.0,85.66,Test Evaluation
2016-05-26 16:00:00,130.0,88.84,Test Evaluation
2016-05-26 16:10:00,390.0,118.02,Test Evaluation
2016-05-26 16:20:00,420.0,164.82,Test Evaluation
2016-05-26 16:30:00,710.0,208.88,Test Evaluation
2016-05-26 16:40:00,850.0,300.22,Test Evaluation
2016-05-26 16:50:00,470.0,416.36,Test Evaluation
2016-05-26 17:00:00,360.0,455.71,Test Evaluation
2016-05-26 17:10:00,620.0,433.37,Test Evaluation
2016-05-26 17:20:00,600.0,463.91,Test Evaluation
2016-05-26 17:30:00,520.0,434.28,Test Evaluation
2016-05-26 17:40:00,290.0,392.04,Test Evaluation
2016-05-26 17:50:00,250.0,389.76,Test Evaluation
2016-05-26 18:00:00,190.0,366.27,Test Evaluation
2016-05-26 18:10:00,120.0,286.89,Test Evaluation
2016-05-26 18:20:00,100.0,233.99,Test Evaluation
2016-05-26 18:30:00,320.0,156.26,Test Evaluation
2016-05-26 18:40:00,270.0,173.09,Test Evaluation
2016-05-26 18:50:00,290.0,178.68,Test Evaluation
2016-05-26 19:00:00,270.0,198.87,Test Evaluation
2016-05-26 19:10:00,260.0,228.16,Test Evaluation
2016-05-26 19:20:00,310.0,255.21,Test Evaluation
2016-05-26 19:30:00,250.0,233.94,Test Evaluation
2016-05-26 19:40:00,130.0,231.5,Test Evaluation
2016-05-26 19:50:00,120.0,201.35,Test Evaluation
2016-05-26 20:00:00,100.0,204.04,Test Evaluation
2016-05-26 20:10:00,90.0,183.39,Test Evaluation
2016-05-26 20:20:00,100.0,148.08,Test Evaluation
2016-05-26 20:30:00,80.0,101.41,Test Evaluation
2016-05-26 20:40:00,90.0,104.23,Test Evaluation
2016-05-26 20:50:00,90.0,121.7,Test Evaluation
2016-05-26 21:00:00,100.0,97.14,Test Evaluation
2016-05-26 21:10:00,80.0,88.17,Test Evaluation
2016-05-26 21:20:00,60.0,92.52,Test Evaluation
2016-05-26 21:30:00,80.0,100.59,Test Evaluation
2016-05-26 21:40:00,60.0,98.11,Test Evaluation
2016-05-26 21:50:00,80.0,92.63,Test Evaluation
2016-05-26 22:00:00,70.0,89.24,Test Evaluation
2016-05-26 22:10:00,80.0,88.82,Test Evaluation
2016-05-26 22:20:00,70.0,94.09,Test Evaluation
2016-05-26 22:30:00,70.0,90.21,Test Evaluation
2016-05-26 22:40:00,60.0,93.77,Test Evaluation
2016-05-26 22:50:00,70.0,88.47,Test Evaluation
2016-05-26 23:00:00,60.0,91.28,Test Evaluation
2016-05-26 23:10:00,70.0,85.64,Test Evaluation
2016-05-26 23:20:00,60.0,87.71,Test Evaluation
2016-05-26 23:30:00,70.0,85.79,Test Evaluation
2016-05-26 23:40:00,70.0,87.06,Test Evaluation
2016-05-26 23:50:00,60.0,76.49,Test Evaluation
2016-05-27 00:00:00,60.0,65.68,Test Evaluation
2016-05-27 00:10:00,70.0,52.49,Test Evaluation
2016-05-27 00:20:00,50.0,65.07,Test Evaluation
2016-05-27 00:30:00,60.0,52.6,Test Evaluation
2016-05-27 00:40:00,60.0,49.6,Test Evaluation
2016-05-27 00:50:00,60.0,52.88,Test Evaluation
2016-05-27 01:00:00,60.0,51.5,Test Evaluation
2016-05-27 01:10:00,60.0,51.24,Test Evaluation
2016-05-27 01:20:00,50.0,54.72,Test Evaluation
2016-05-27 01:30:00,60.0,51.71,Test Evaluation
2016-05-27 01:40:00,60.0,52.74,Test Evaluation
2016-05-27 01:50:00,60.0,51.02,Test Evaluation
2016-05-27 02:00:00,40.0,52.95,Test Evaluation
2016-05-27 02:10:00,60.0,47.51,Test Evaluation
2016-05-27 02:20:00,40.0,49.78,Test Evaluation
2016-05-27 02:30:00,60.0,46.43,Test Evaluation
2016-05-27 02:40:00,50.0,47.39,Test Evaluation
2016-05-27 02:50:00,50.0,46.27,Test Evaluation
2016-05-27 03:00:00,60.0,51.53,Test Evaluation
2016-05-27 03:10:00,60.0,48.87,Test Evaluation
2016-05-27 03:20:00,60.0,53.2,Test Evaluation
2016-05-27 03:30:00,60.0,51.48,Test Evaluation
2016-05-27 03:40:00,50.0,54.87,Test Evaluation
2016-05-27 03:50:00,60.0,53.58,Test Evaluation
2016-05-27 04:00:00,60.0,52.8,Test Evaluation
2016-05-27 04:10:00,60.0,52.86,Test Evaluation
2016-05-27 04:20:00,60.0,53.11,Test Evaluation
2016-05-27 04:30:00,50.0,53.15,Test Evaluation
2016-05-27 04:40:00,60.0,53.37,Test Evaluation
2016-05-27 04:50:00,60.0,52.95,Test Evaluation
2016-05-27 05:00:00,60.0,54.97,Test Evaluation
2016-05-27 05:10:00,60.0,55.2,Test Evaluation
2016-05-27 05:20:00,60.0,54.06,Test Evaluation
2016-05-27 05:30:00,60.0,57.19,Test Evaluation
2016-05-27 05:40:00,50.0,57.54,Test Evaluation
2016-05-27 05:50:00,60.0,56.17,Test Evaluation
2016-05-27 06:00:00,50.0,68.83,Test Evaluation
2016-05-27 06:10:00,110.0,55.55,Test Evaluation
2016-05-27 06:20:00,70.0,64.83,Test Evaluation
2016-05-27 06:30:00,50.0,62.13,Test Evaluation
2016-05-27 06:40:00,50.0,64.92,Test Evaluation
2016-05-27 06:50:00,50.0,63.13,Test Evaluation
2016-05-27 07:00:00,50.0,65.74,Test Evaluation
2016-05-27 07:10:00,60.0,52.18,Test Evaluation
2016-05-27 07:20:00,60.0,59.19,Test Evaluation
2016-05-27 07:30:00,190.0,58.41,Test Evaluation
2016-05-27 07:40:00,130.0,78.43,Test Evaluation
2016-05-27 07:50:00,180.0,94.31,Test Evaluation
2016-05-27 08:00:00,360.0,129.17,Test Evaluation
2016-05-27 08:10:00,100.0,153.12,Test Evaluation
2016-05-27 08:20:00,70.0,161.13,Test Evaluation
2016-05-27 08:30:00,80.0,136.81,Test Evaluation
2016-05-27 08:40:00,80.0,139.91,Test Evaluation
2016-05-27 08:50:00,90.0,121.59,Test Evaluation
2016-05-27 09:00:00,90.0,67.83,Test Evaluation
2016-05-27 09:10:00,60.0,86.82,Test Evaluation
2016-05-27 09:20:00,70.0,89.39,Test Evaluation
2016-05-27 09:30:00,50.0,86.88,Test Evaluation
2016-05-27 09:40:00,580.0,103.77,Test Evaluation
2016-05-27 09:50:00,660.0,193.46,Test Evaluation
2016-05-27 10:00:00,300.0,258.46,Test Evaluation
2016-05-27 10:10:00,260.0,294.5,Test Evaluation
2016-05-27 10:20:00,290.0,320.0,Test Evaluation
2016-05-27 10:30:00,240.0,360.3,Test Evaluation
2016-05-27 10:40:00,240.0,265.62,Test Evaluation
2016-05-27 10:50:00,180.0,195.14,Test Evaluation
2016-05-27 11:00:00,190.0,197.06,Test Evaluation
2016-05-27 11:10:00,70.0,188.01,Test Evaluation
2016-05-27 11:20:00,400.0,150.79,Test Evaluation
2016-05-27 11:30:00,620.0,178.0,Test Evaluation
2016-05-27 11:40:00,330.0,270.24,Test Evaluation
2016-05-27 11:50:00,250.0,290.41,Test Evaluation
2016-05-27 12:00:00,260.0,288.47,Test Evaluation
2016-05-27 12:10:00,240.0,321.29,Test Evaluation
2016-05-27 12:20:00,230.0,272.78,Test Evaluation
2016-05-27 12:30:00,220.0,195.3,Test Evaluation
2016-05-27 12:40:00,90.0,196.14,Test Evaluation
2016-05-27 12:50:00,70.0,175.38,Test Evaluation
2016-05-27 13:00:00,370.0,145.91,Test Evaluation
2016-05-27 13:10:00,280.0,162.06,Test Evaluation
2016-05-27 13:20:00,240.0,171.09,Test Evaluation
2016-05-27 13:30:00,250.0,174.27,Test Evaluation
2016-05-27 13:40:00,220.0,208.3,Test Evaluation
2016-05-27 13:50:00,230.0,232.91,Test Evaluation
2016-05-27 14:00:00,190.0,200.68,Test Evaluation
2016-05-27 14:10:00,160.0,181.81,Test Evaluation
2016-05-27 14:20:00,80.0,172.49,Test Evaluation
2016-05-27 14:30:00,60.0,147.41,Test Evaluation
2016-05-27 14:40:00,60.0,127.82,Test Evaluation
2016-05-27 14:50:00,60.0,105.4,Test Evaluation
2016-05-27 15:00:00,60.0,88.41,Test Evaluation
2016-05-27 15:10:00,70.0,75.08,Test Evaluation
2016-05-27 15:20:00,80.0,80.15,Test Evaluation
2016-05-27 15:30:00,80.0,82.02,Test Evaluation
2016-05-27 15:40:00,70.0,86.79,Test Evaluation
2016-05-27 15:50:00,100.0,87.45,Test Evaluation
2016-05-27 16:00:00,100.0,95.63,Test Evaluation
2016-05-27 16:10:00,90.0,113.5,Test Evaluation
2016-05-27 16:20:00,100.0,116.13,Test Evaluation
2016-05-27 16:30:00,220.0,137.73,Test Evaluation
2016-05-27 16:40:00,180.0,164.8,Test Evaluation
2016-05-27 16:50:00,120.0,149.7,Test Evaluation
2016-05-27 17:00:00,110.0,148.12,Test Evaluation
2016-05-27 17:10:00,90.0,164.95,Test Evaluation
2016-05-27 17:20:00,100.0,161.07,Test Evaluation
2016-05-27 17:30:00,90.0,128.22,Test Evaluation
2016-05-27 17:40:00,270.0,114.46,Test Evaluation
2016-05-27 17:50:00,420.0,133.05,Test Evaluation
2016-05-27 18:00:00,430.0,176.68,Test Evaluation
2016-05-27 18:10:00,,224.75,Future Forecast
2016-05-27 18:20:00,,241.66,Future Forecast
2016-05-27 18:30:00,,276.32,Future Forecast
2016-05-27 18:40:00,,261.37,Future Forecast
2016-05-27 18:50:00,,228.31,Future Forecast
2016-05-27 19:00:00,,196.12,Future Forecast
2016-05-27 19:10:00,,205.7,Future Forecast
2016-05-27 19:20:00,,201.75,Future Forecast
2016-05-27 19:30:00,,185.41,Future Forecast
2016-05-27 19:40:00,,168.05,Future Forecast
2016-05-27 19:50:00,,161.55,Future Forecast
2016-05-27 20:00:00,,158.14,Future Forecast
2016-05-27 20:10:00,,149.8,Future Forecast
2016-05-27 20:20:00,,142.86,Future Forecast
2016-05-27 20:30:00,,136.63,Future Forecast
2016-05-27 20:40:00,,134.37,Future Forecast
2016-05-27 20:50:00,,129.54,Future Forecast
2016-05-27 21:00:00,,127.15,Future Forecast
2016-05-27 21:10:00,,122.68,Future Forecast
2016-05-27 21:20:00,,120.36,Future Forecast
2016-05-27 21:30:00,,118.84,Future Forecast
2016-05-27 21:40:00,,114.37,Future Forecast
2016-05-27 21:50:00,,114.17,Future Forecast
2016-05-27 22:00:00,,111.09,Future Forecast
2016-05-27 22:10:00,,111.48,Future Forecast
2016-05-27 22:20:00,,109.17,Future Forecast
2016-05-27 22:30:00,,108.47,Future Forecast
2016-05-27 22:40:00,,107.39,Future Forecast
2016-05-27 22:50:00,,106.31,Future Forecast
2016-05-27 23:00:00,,105.76,Future Forecast
2016-05-27 23:10:00,,105.43,Future Forecast
2016-05-27 23:20:00,,104.51,Future Forecast
2016-05-27 23:30:00,,104.52,Future Forecast
2016-05-27 23:40:00,,103.55,Future Forecast
2016-05-27 23:50:00,,102.07,Future Forecast
2016-05-28 00:00:00,,90.24,Future Forecast
2016-05-28 00:10:00,,88.53,Future Forecast
2016-05-28 00:20:00,,85.14,Future Forecast
2016-05-28 00:30:00,,84.03,Future Forecast
2016-05-28 00:40:00,,81.19,Future Forecast
2016-05-28 00:50:00,,77.55,Future Forecast
2016-05-28 01:00:00,,77.62,Future Forecast
2016-05-28 01:10:00,,75.49,Future Forecast
2016-05-28 01:20:00,,73.76,Future Forecast
2016-05-28 01:30:00,,72.85,Future Forecast
2016-05-28 01:40:00,,71.81,Future Forecast
2016-05-28 01:50:00,,71.22,Future Forecast
2016-05-28 02:00:00,,70.28,Future Forecast
2016-05-28 02:10:00,,70.12,Future Forecast
2016-05-28 02:20:00,,69.25,Future Forecast
2016-05-28 02:30:00,,69.24,Future Forecast
2016-05-28 02:40:00,,69.02,Future Forecast
2016-05-28 02:50:00,,68.74,Future Forecast
2016-05-28 03:00:00,,68.33,Future Forecast
2016-05-28 03:10:00,,68.71,Future Forecast
2016-05-28 03:20:00,,68.69,Future Forecast
2016-05-28 03:30:00,,67.99,Future Forecast
2016-05-28 03:40:00,,68.57,Future Forecast
2016-05-28 03:50:00,,68.48,Future Forecast
2016-05-28 04:00:00,,69.63,Future Forecast
2016-05-28 04:10:00,,69.74,Future Forecast
2016-05-28 04:20:00,,69.9,Future Forecast
2016-05-28 04:30:00,,69.08,Future Forecast
2016-05-28 04:40:00,,70.28,Future Forecast
2016-05-28 04:50:00,,69.93,Future Forecast
2016-05-28 05:00:00,,71.62,Future Forecast
2016-05-28 05:10:00,,70.02,Future Forecast
2016-05-28 05:20:00,,70.65,Future Forecast
2016-05-28 05:30:00,,70.95,Future Forecast
2016-05-28 05:40:00,,70.43,Future Forecast
2016-05-28 05:50:00,,71.07,Future Forecast
2016-05-28 06:00:00,,70.8,Future Forecast
2016-05-28 06:10:00,,74.89,Future Forecast
2016-05-28 06:20:00,,73.32,Future Forecast
2016-05-28 06:30:00,,71.95,Future Forecast
2016-05-28 06:40:00,,72.85,Future Forecast
2016-05-28 06:50:00,,74.33,Future Forecast
2016-05-28 07:00:00,,75.36,Future Forecast
2016-05-28 07:10:00,,73.79,Future Forecast
2016-05-28 07:20:00,,73.98,Future Forecast
2016-05-28 07:30:00,,81.99,Future Forecast
2016-05-28 07:40:00,,79.42,Future Forecast
2016-05-28 07:50:00,,82.74,Future Forecast
2016-05-28 08:00:00,,95.74,Future Forecast
2016-05-28 08:10:00,,100.77,Future Forecast
2016-05-28 08:20:00,,100.02,Future Forecast
2016-05-28 08:30:00,,93.29,Future Forecast
2016-05-28 08:40:00,,108.08,Future Forecast
2016-05-28 08:50:00,,97.78,Future Forecast
2016-05-28 09:00:00,,97.61,Future Forecast
2016-05-28 09:10:00,,93.9,Future Forecast
2016-05-28 09:20:00,,94.22,Future Forecast
2016-05-28 09:30:00,,112.56,Future Forecast
2016-05-28 09:40:00,,165.64,Future Forecast
2016-05-28 09:50:00,,156.94,Future Forecast
2016-05-28 10:00:00,,138.08,Future Forecast
2016-05-28 10:10:00,,147.16,Future Forecast
2016-05-28 10:20:00,,152.26,Future Forecast
2016-05-28 10:30:00,,158.52,Future Forecast
2016-05-28 10:40:00,,170.43,Future Forecast
2016-05-28 10:50:00,,161.09,Future Forecast
2016-05-28 11:00:00,,144.38,Future Forecast
2016-05-28 11:10:00,,166.9,Future Forecast
2016-05-28 11:20:00,,194.59,Future Forecast
2016-05-28 11:30:00,,203.76,Future Forecast
2016-05-28 11:40:00,,170.91,Future Forecast
2016-05-28 11:50:00,,171.86,Future Forecast
2016-05-28 12:00:00,,175.68,Future Forecast
2016-05-28 12:10:00,,173.0,Future Forecast
2016-05-28 12:20:00,,168.43,Future Forecast
2016-05-28 12:30:00,,159.4,Future Forecast
2016-05-28 12:40:00,,151.22,Future Forecast
2016-05-28 12:50:00,,143.87,Future Forecast
2016-05-28 13:00:00,,151.03,Future Forecast
2016-05-28 13:10:00,,172.47,Future Forecast
2016-05-28 13:20:00,,175.62,Future Forecast
2016-05-28 13:30:00,,156.06,Future Forecast
2016-05-28 13:40:00,,158.88,Future Forecast
2016-05-28 13:50:00,,159.68,Future Forecast
2016-05-28 14:00:00,,156.25,Future Forecast
2016-05-28 14:10:00,,153.76,Future Forecast
2016-05-28 14:20:00,,142.83,Future Forecast
2016-05-28 14:30:00,,134.34,Future Forecast
2016-05-28 14:40:00,,153.64,Future Forecast
2016-05-28 14:50:00,,155.21,Future Forecast
2016-05-28 15:00:00,,147.04,Future Forecast
2016-05-28 15:10:00,,157.42,Future Forecast
2016-05-28 15:20:00,,160.34,Future Forecast
2016-05-28 15:30:00,,152.36,Future Forecast
2016-05-28 15:40:00,,142.73,Future Forecast
2016-05-28 15:50:00,,137.37,Future Forecast
2016-05-28 16:00:00,,135.12,Future Forecast
2016-05-28 16:10:00,,129.24,Future Forecast
2016-05-28 16:20:00,,126.17,Future Forecast
2016-05-28 16:30:00,,128.65,Future Forecast
2016-05-28 16:40:00,,124.45,Future Forecast
